date,bank_holiday,feature_0,feature_1,feature_2,feature_6,feature_7,school_holiday,feature_10,label,air_humidity,air_temperature_daily_max,precipitation,snow_height,sunshine_hours,wind_speed_max,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,d_1,d_2,d_3,d_4,d_5,d_6
2006-02-11,0,1,0,0,3.7,0,0,0,1590,88.0,3.1,0.0,0,0.0,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-02-12,0,1,0,0,3.7,0,0,0,1876,76.0,5.6,0.0,0,3.6,8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-02-13,0,0,0,0,3.7,0,0,0,834,73.0,4.3,0.0,0,7.4,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-14,0,0,0,0,3.7,0,0,0,677,82.0,5.5,0.3,0,1.4,8.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-15,0,0,0,0,3.7,0,0,0,693,91.0,7.0,5.5,0,0.0,17.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-02-16,0,0,0,0,3.7,0,0,0,581,90.0,9.3,3.8,0,1.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-02-17,0,0,0,0,3.7,0,0,0,984,90.0,5.9,7.7,0,0.3,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-02-18,0,0,0,0,3.7,0,0,0,1372,87.0,6.6,1.0,0,2.3,10.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-02-19,0,0,0,0,3.7,0,0,0,2031,91.0,7.1,0.0,0,2.7,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-02-20,0,0,0,0,3.7,0,0,0,831,89.0,3.4,6.4,0,0.0,11.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-21,0,0,0,0,3.7,0,0,0,605,93.0,2.5,2.1,0,0.0,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-02-22,0,0,0,0,3.7,0,0,0,743,77.0,1.5,0.0,0,0.0,12.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-02-23,0,0,0,0,3.7,0,0,0,539,69.0,2.1,0.0,0,6.2,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-02-24,0,0,0,0,3.7,0,0,0,749,69.0,2.0,0.0,0,8.7,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-02-25,0,0,0,0,3.7,0,0,0,1277,76.0,0.3,0.0,0,2.6,12.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-02-26,0,1,0,0,3.7,0,0,0,1604,69.0,3.1,0.0,0,2.1,10.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-02-27,0,0,0,0,3.7,0,0,0,1127,75.0,4.1,0.9,0,4.9,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-28,0,0,0,0,3.7,0,0,0,574,96.0,1.0,5.6,0,0.0,10.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-01,0,0,0,0,3.7,0,0,0,653,89.0,1.0,8.0,1,0.1,14.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-02,0,0,0,0,3.7,0,0,0,555,84.0,3.6,3.2,6,5.6,13.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-03,0,0,0,0,3.7,0,0,0,853,88.0,1.4,0.0,8,0.4,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-03-04,0,0,0,0,3.7,0,0,0,1611,85.0,2.5,0.6,3,4.5,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-03-05,0,0,0,0,3.7,0,0,0,1878,89.0,2.7,3.8,4,3.3,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-03-06,0,0,0,0,3.7,0,0,0,759,89.0,5.1,2.5,5,2.4,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-07,0,0,0,0,3.7,0,0,0,546,75.0,4.2,0.0,3,5.8,7.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-08,0,0,0,0,3.7,0,0,0,703,81.0,2.0,8.9,0,0.0,10.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-09,0,0,0,0,3.7,0,0,0,657,97.0,2.5,5.5,0,0.0,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-10,0,0,0,0,3.7,0,0,0,852,86.0,8.2,3.5,0,1.3,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-03-11,0,0,0,0,3.7,0,0,0,1611,87.0,2.6,1.3,0,0.2,12.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-03-12,0,0,0,0,3.7,0,0,0,1950,69.0,-0.1,0.0,2,9.2,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-03-13,0,0,0,0,3.7,0,0,0,838,72.0,1.0,0.0,0,9.8,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-14,0,0,0,0,3.7,0,0,0,581,68.0,2.2,0.0,0,9.3,8.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-15,0,0,0,0,3.7,0,0,0,694,76.0,1.9,0.0,0,9.8,10.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-16,0,0,0,0,3.7,0,0,0,610,84.0,1.6,0.0,0,0.0,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-17,0,0,0,0,3.7,0,0,0,869,85.0,0.8,0.0,0,0.0,9.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-03-18,0,0,0,0,3.7,0,0,0,1425,89.0,0.5,0.0,0,0.0,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-03-19,0,0,0,0,3.7,0,0,0,1941,88.0,4.8,0.0,0,0.0,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-03-20,0,0,0,0,3.7,0,0,0,809,74.0,8.9,0.0,0,4.9,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-21,0,0,0,0,3.7,0,0,0,607,62.0,5.9,0.0,0,8.9,8.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-22,0,0,0,0,3.7,0,0,0,727,70.0,6.4,0.0,0,5.4,7.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-23,0,0,0,0,3.7,0,0,0,563,62.0,7.2,0.0,0,11.8,8.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-24,0,0,0,0,3.7,0,0,0,914,65.0,12.2,8.6,0,6.0,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-03-25,0,1,0,0,3.7,0,0,0,1997,86.0,14.6,10.2,0,0.9,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-03-26,0,1,0,0,3.7,0,0,0,2293,82.0,18.0,1.8,0,4.2,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-03-27,0,0,0,0,3.7,0,0,0,766,80.0,18.6,6.6,0,4.1,18.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-28,0,0,0,0,3.7,0,0,0,695,65.0,14.2,0.0,0,4.7,16.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-03-29,0,0,0,0,3.7,0,0,0,640,73.0,10.3,1.9,0,0.6,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-03-30,0,0,0,0,3.7,0,0,0,719,83.0,14.3,7.8,0,0.6,13.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-31,0,0,0,0,3.7,0,0,0,750,81.0,14.7,2.2,0,1.3,15.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-04-01,0,1,0,0,3.7,0,0,0,1374,82.0,12.9,5.3,0,2.8,11.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-04-02,0,0,0,0,3.7,0,0,0,1583,73.0,13.0,4.0,0,3.7,17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-04-03,0,0,0,0,3.7,0,1,0,1350,77.0,9.3,1.8,0,0.9,15.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-04,0,0,0,0,3.7,0,1,0,1183,77.0,8.5,2.5,0,3.9,15.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-04-05,0,0,0,0,3.7,0,1,0,1237,72.0,7.9,0.7,0,8.3,10.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-04-06,0,0,0,0,3.7,0,1,0,1104,62.0,10.2,0.3,0,7.4,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-04-07,0,0,0,0,3.7,0,1,0,1072,66.0,10.9,1.8,0,2.8,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-04-08,0,1,0,0,3.7,0,1,0,1274,78.0,12.5,2.9,0,2.6,16.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-04-09,0,0,0,0,3.7,0,1,0,1647,68.0,10.8,0.0,0,7.4,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-04-10,0,0,0,0,3.7,0,3,0,1739,69.0,10.7,0.0,0,3.2,11.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-11,0,0,0,0,3.7,0,3,0,1641,68.0,8.3,3.7,0,4.4,11.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-04-12,0,0,0,0,3.7,0,3,0,2264,85.0,11.5,2.7,0,2.4,10.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-04-13,0,0,0,0,3.7,0,3,0,1742,89.0,11.2,8.5,0,0.1,10.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-04-14,3,0,0,0,3.7,0,3,0,1535,69.0,13.1,0.2,0,5.0,14.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-04-15,0,0,0,0,3.7,0,3,0,1189,69.0,13.1,3.3,0,6.5,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-04-16,0,0,0,0,3.7,0,3,0,842,86.0,14.5,2.6,0,1.4,12.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-04-17,3,0,0,0,3.7,0,3,0,1484,72.0,15.3,0.1,0,2.5,12.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-18,0,0,0,0,3.7,0,3,0,1768,77.0,13.8,0.5,0,2.6,11.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-04-19,0,0,0,0,3.7,0,2,0,1410,68.0,16.1,0.0,0,8.7,9.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-04-20,0,0,0,0,3.7,0,2,0,1363,63.0,16.9,0.0,0,6.2,9.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-04-21,0,0,0,0,3.7,0,2,0,1116,57.0,19.9,6.8,0,5.9,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-04-22,0,0,0,0,3.7,0,2,0,1381,97.0,10.5,6.9,0,0.0,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-04-23,0,0,0,0,3.7,0,0,0,1873,90.0,11.7,0.0,0,0.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-04-24,0,0,0,0,3.7,0,0,0,658,74.0,17.0,0.0,0,8.8,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-25,0,0,0,0,3.7,0,0,0,555,62.0,24.1,0.9,0,9.3,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-04-26,0,0,0,0,3.7,0,0,0,609,80.0,18.3,0.0,0,3.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-04-27,0,0,0,0,3.7,0,0,0,640,68.0,16.3,0.0,0,4.6,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-04-28,0,0,0,0,3.7,0,0,0,655,70.0,15.0,1.8,0,6.8,11.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-04-29,0,0,0,0,3.7,0,0,0,1121,80.0,10.1,2.9,0,3.7,11.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-04-30,0,0,0,0,3.7,0,0,0,1745,74.0,10.7,0.0,0,7.2,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-05-01,3,0,0,0,3.7,0,0,0,1186,74.0,13.4,1.1,0,8.0,10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-02,0,0,0,0,3.7,0,0,0,518,69.0,19.0,0.0,0,8.7,7.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-05-03,0,0,0,0,3.7,0,0,0,703,53.0,25.7,0.0,0,11.7,9.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-05-04,0,0,0,0,3.7,0,0,0,658,51.0,24.3,0.0,0,12.2,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-05-05,0,0,0,0,3.7,0,0,0,834,47.0,23.3,0.0,0,14.1,12.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-05-06,0,0,0,0,3.7,0,0,0,1275,38.0,23.5,0.0,0,13.3,12.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-05-07,0,0,0,0,3.7,0,0,0,1436,40.0,23.1,0.0,0,13.3,17.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-05-08,0,0,1,1,3.7,0,0,0,679,44.0,23.6,0.0,0,13.2,14.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-09,0,0,1,1,3.7,0,0,0,554,52.0,23.5,0.0,0,13.3,12.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-05-10,0,0,1,1,3.7,0,0,0,673,46.0,22.8,0.0,0,14.3,9.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-05-11,0,0,1,1,3.7,0,0,0,578,48.0,24.6,0.0,0,13.2,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-05-12,0,0,1,1,3.7,0,0,0,654,50.0,26.3,0.0,0,11.6,9.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-05-13,0,0,1,1,3.7,0,0,0,737,72.0,23.3,7.7,0,5.1,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-05-14,0,0,1,1,3.7,0,0,0,814,64.0,17.0,0.0,0,8.7,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-05-15,0,0,0,0,3.7,0,0,0,490,65.0,19.6,0.0,0,8.8,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-16,0,0,0,0,3.7,0,0,0,509,65.0,20.5,0.0,0,6.7,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-05-17,0,0,0,0,3.7,0,0,0,529,67.0,21.2,3.1,0,7.6,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-05-18,0,0,0,0,3.7,0,0,0,591,73.0,20.5,5.4,0,6.0,12.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-05-19,0,0,0,0,3.7,0,0,0,773,88.0,13.6,10.5,0,0.7,16.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-05-20,0,1,0,0,3.7,0,0,0,1449,86.0,14.4,17.7,0,1.9,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-05-21,0,0,0,0,3.7,0,0,0,2077,83.0,17.0,5.2,0,0.8,15.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-05-22,0,0,0,0,3.7,0,0,0,612,79.0,20.7,9.4,0,5.8,15.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-23,0,0,0,0,3.7,0,0,0,613,85.0,13.1,4.6,0,2.6,14.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-05-24,0,0,0,0,3.7,0,0,0,645,79.0,15.4,6.4,0,7.2,16.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-05-25,3,0,0,0,3.7,0,0,0,2112,90.0,13.8,2.6,0,0.9,10.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-05-26,0,0,0,0,3.7,0,1,0,1675,86.0,14.8,6.8,0,5.1,10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2006-05-27,0,0,0,0,3.7,0,0,0,1777,92.0,15.9,6.9,0,0.0,11.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2006-05-28,0,0,0,0,3.7,0,0,0,1841,75.0,14.2,0.1,0,2.7,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-05-29,0,0,0,0,3.7,0,0,0,759,83.0,14.4,3.4,0,3.1,13.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-30,0,0,0,0,3.7,0,0,0,622,78.0,13.2,3.9,0,5.2,17.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-05-31,0,0,0,0,3.7,0,0,0,691,79.0,15.3,0.8,0,2.1,13.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2006-06-01,0,0,0,0,3.7,0,0,0,641,79.0,11.9,1.2,0,2.3,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2006-06-02,0,0,0,0,3.7,0,0,0,703,73.0,18.3,0.1,0,4.9,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006-06-03,0,0,0,0,3.7,0,0,0,1143,70.0,18.7,0.0,0,2.3,9.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006-06-04,0,0,0,0,3.7,0,0,0,1750,67.0,15.6,0.0,0,5.3,11.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2006-06-05,3,0,0,0,3.7,0,0,0,1720,71.0,13.7,0.0,0,2.0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-06,0,0,0,0,3.7,0,3,0,1031,72.0,19.8,0.5,0,6.7,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2006-06-07,0,0,0,0,3.7,0,0,0,557,62.0,21.0,0.0,0,11.1,9.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2006-06-08,0,0,0,0,3.7,0,0,0,595,66.0,23.5,0.0,0,14.3,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2006-06-09,0,0,0,0,3.7,0,0,0,611,58.0,25.5,0.0,0,14.8,5.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006-06-10,0,1,0,0,3.7,0,0,0,1881,58.0,26.4,0.0,0,15.8,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006-06-11,0,1,0,0,3.7,0,0,0,2635,50.0,27.6,0.0,0,15.9,9.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2006-06-12,0,0,0,0,3.7,0,0,0,1381,48.0,28.8,0.0,0,16.0,11.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-13,0,0,0,0,3.7,0,0,0,1935,50.0,31.6,0.0,0,15.4,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2006-06-14,0,0,0,0,3.7,0,0,0,782,75.0,24.3,4.6,0,10.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2006-06-15,2,0,0,0,3.7,0,0,0,1175,87.0,22.5,0.6,0,2.3,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2006-06-16,0,0,0,0,3.7,0,0,0,1059,84.0,17.0,1.9,0,0.2,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006-06-17,0,0,0,0,3.7,0,0,0,1326,73.0,22.4,0.0,0,6.9,8.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006-06-18,0,0,0,0,3.7,0,0,0,1927,65.0,27.1,0.0,0,14.4,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2006-06-19,0,0,0,0,3.7,0,0,0,913,72.0,28.2,0.0,0,7.0,11.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-20,0,0,0,0,3.7,0,0,0,676,65.0,26.4,1.5,0,11.0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2006-06-21,0,0,0,0,3.7,0,0,0,705,75.0,20.1,0.7,0,2.0,12.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2006-06-22,0,0,0,0,3.7,0,0,0,785,70.0,18.4,0.0,0,4.5,11.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2006-06-23,0,0,0,0,3.7,0,0,0,661,67.0,20.2,0.0,0,2.7,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006-06-24,0,0,0,0,3.7,0,0,0,1092,64.0,24.8,0.0,0,14.4,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006-06-25,0,0,0,0,3.7,0,0,0,2535,72.0,29.3,17.6,0,5.8,11.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2006-06-26,0,1,0,0,3.7,0,2,0,1022,80.0,23.3,0.0,0,4.4,13.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-27,0,0,0,0,3.7,0,2,0,702,76.0,14.913344887348353,0.0,0,4.4960161662817555,10.358843930635837,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2006-06-28,0,0,0,0,3.7,0,2,0,842,69.0,21.7,0.0,0,6.1,6.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2006-06-29,0,0,0,0,3.7,0,2,0,888,68.0,22.9,0.0,0,12.7,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2006-06-30,0,0,0,0,3.7,0,2,0,628,62.0,25.9,0.0,0,12.9,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2006-07-01,0,0,0,0,3.7,0,2,0,2104,62.0,27.2,0.0,0,15.8,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-07-02,0,1,0,0,3.7,0,2,0,3609,54.0,28.3,0.0,0,15.6,11.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-07-03,0,0,0,0,3.7,0,2,0,1874,46.0,28.5,0.0,0,15.8,10.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-07-04,0,0,0,0,3.7,0,2,0,2016,50.0,31.2,0.0,0,15.6,7.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2006-07-05,0,0,0,0,3.7,0,2,0,2778,60.0,34.2,1.6,0,10.8,15.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-07-06,0,0,0,0,3.7,0,2,0,1231,85.0,27.1,21.5,0,4.8,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-07-07,0,1,0,0,3.7,0,2,0,939,89.0,25.7,0.5,0,1.4,9.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-07-08,0,0,0,0,3.7,0,2,0,1452,74.0,25.8,0.0,0,6.3,8.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-07-09,0,0,0,0,3.7,0,2,0,2243,68.0,28.7,3.1,0,5.2,11.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-07-10,0,0,0,0,3.7,0,2,0,923,68.0,25.7,0.0,0,5.4,8.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-07-11,0,0,0,0,3.7,0,2,0,1245,74.0,28.8,8.1,0,6.9,11.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2006-07-12,0,0,0,0,3.7,0,2,0,1294,70.0,26.6,0.0,0,11.5,7.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-07-13,0,0,0,0,3.7,0,2,0,1711,58.0,30.4,0.0,0,14.1,10.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-07-14,0,0,0,0,3.7,0,2,0,1206,60.0,23.6,0.0,0,14.0,11.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-07-15,0,0,0,0,3.7,0,2,0,2103,55.0,26.5,0.0,0,15.3,9.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-07-16,0,0,0,0,3.7,0,2,0,3213,47.0,27.3,0.0,0,15.4,11.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-07-17,0,0,0,0,3.7,0,2,0,2041,49.0,30.9,0.0,0,15.5,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-07-18,0,0,0,0,3.7,0,2,0,2514,49.0,33.3,0.0,0,15.2,7.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2006-07-19,0,0,0,0,3.7,0,2,0,3169,43.0,36.1,0.0,0,15.1,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2006-07-20,0,0,0,0,3.7,0,3,0,2903,47.0,36.3,0.3,0,11.0,10.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006-07-21,0,0,0,0,3.7,0,3,0,2659,55.0,33.5,0.0,0,13.1,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006-07-22,0,0,0,0,3.7,0,3,0,2855,71.0,33.3,1.3,0,8.2,16.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006-07-23,0,0,0,0,3.7,0,3,0,2787,87.0,30.3,4.9,0,5.6,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-07-24,0,0,0,0,3.7,0,3,0,1842,70.0,29.5,0.0,0,7.4,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-07-25,0,0,0,0,3.7,0,3,0,2864,56.0,32.2,0.0,0,13.2,7.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
